"fake1","41.585517","14.478919"
"432","-14.9423","39.4154"
"433","-15.4209","38.7919"
"434","-15.4583","38.6773"
"435","-15.2042","38.6911"
"436","-15.3455","38.8911"
"437","-15.5866","38.5748"
"438","-15.6011","38.7352"
"439","-14.6611","40.68"
"440","-14.489","40.7361"
"441","-14.5096","40.7495"
"442","-14.4922","40.7067"
"443","-14.5026","40.7411"
"444","-14.5514","40.6722"
"445","-14.4731","40.7006"
"446","-14.5225","40.7867"
"447","-14.5586","40.7"
"448","-14.4924","40.7324"
"449","-14.5106","40.6817"
"450","-14.4909","40.7336"
"451","-14.4893","40.7366"
"452","-14.5834","40.5027"
"453","-14.7275","40.5369"
"454","-14.6114","40.6094"
"455","-14.4686","40.6219"
"456","-14.4572","40.3719"
"457","-14.5511","40.6216"
"458","-14.3695","39.9231"
"459","-14.3907","40.079"
"460","-14.3002","39.7509"
"461","-14.3093","39.6523"
"462","-14.4218","39.9247"
"463","-14.4891","40.7361"
"464","-15.2544","39.2483"
"465","-14.9997","39.345"
"466","-14.975","38.8156"
"467","-15.2306","38.9742"
"468","-15.2286","39.1183"
"469","-15.375","39.0344"
"470","-15.2036","39.3881"
"471","-15.1736","39.4631"
"472","-14.9972","38.9519"
"473","-15.1383","39.0358"
"474","-15.2744","39.0411"
"475","-15.0994","39.4244"
"476","-15.0142","39.1289"
"477","-15.3297","39.1519"
"478","-15.3367","39.34"
"479","-14.9828","38.0714"
"480","-15.1011","38.23"
"481","-14.993","38.2695"
"482","-15.0036","37.7633"
"483","-15.0411","38.3389"
"484","-14.7947","38.3706"
"485","-15.0033","38.5103"
"486","-14.9464","38.3209"
"487","-15.0289","38.0477"
"488","-17.8878","36.9156"
"489","-17.8675","36.9239"
"490","-17.8192","36.9466"
"491","-17.8786","36.8883"
"492","-17.8803","36.8916"
"493","-17.8611","36.9081"
"494","-17.8469","36.9006"
"495","-17.8763","36.8872"
"496","-17.8762","36.8883"
"497","-17.8753","36.8811"
"498","-17.8617","36.8955"
"499","-17.8822","36.8872"
"500","-15.7069","37.6417"
"501","-15.6268","37.7502"
"502","-15.5678","37.3592"
"503","-15.6749","37.704"
"504","-15.2847","37.44"
"505","-15.7639","37.7556"
"506","-15.3861","37.7678"
"507","-15.398","37.6047"
"508","-15.67","37.5731"
"509","-15.4339","37.4433"
"510","-15.9181","37.8525"
"511","-15.6467","37.7277"
"512","-15.6744","37.704"
"513","-15.6306","37.6836"
"514","-15.565","37.7905"
"515","-15.8631","37.6377"
